final_holder_id,tx_count,received_sum_ada,sent_sum_ada,received_sum_gens,sent_sum_gens,received_sum_milk,sent_sum_milk,received_sum_min,sent_sum_min,received_sum_wrt,sent_sum_wrt,received_sum_sundae,sent_sum_sundae,received_token_count,sent_token_count,gens_balance,milk_balance,min_balance,wrt_balance,sundae_balance,token_num,ada_balance,is_virtual,all_bech32_addresses,has_script_address
stake1u8zyfhwmkc4m3nd68tsfnn3mrevsrwv4e0qmsd3038m40sqp4x4rj,106,2376.290848,1504.258248,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,17.082281,0.0,70,17,0.0,0.0,0.0,5.0,17.082281,70,872.0326,False,['addr1qyzq4zuhj9chy2ghur4zjpc280kf0pf3q5ak47w0hevflrxygnwahd3thrxm5whqn88rk8jeqxuetj7phqmzlz0h2lqqw0w6tv'],False
stake1u8zyl87mrq36k9vxs5e5mh0zanefzy4sj3x9axdmheg22kgw05u05,355,37681.163521,37122.904599,2137.17567,1923.458103,329.0,329.0,147944.552716,147944.552716,5651.992148,5003.520847,96546.626205,83436.312887,58,54,213.717567,0.0,0.0,648.471301,13110.313318,30,558.258922,False,['addr1qx06x9pyex2yhemt00um86deslmejfyygrs4g7taunj4nvxyf70akxpr4v2cdpfnfhw79m8jjyftp9zvt6vmh0js54vsfelrgy'],False
stake1u8zz3eewhhhg846mjy4jhljwvhqr4edftz7jml86x0drgtgfgm6qz,226,615760.878439,558105.120427,0.0,0.0,926.0,926.0,149276.872009,106861.652608,5.0,4.0,90.0,60.0,86,80,0.0,0.0,42415.219401,1.0,30.0,68,57655.758012,False,['addr1qx80cyw0ckvkgwv5mt2jtctrzzu52eguy4pdsracay8vdgky9rnja00ws0t4hyft90lyuewq8tj6jk9a9h705v76xsksanflzd'],False
stake1u8zz5566jru6d6qpgwq7d562anps3xlrm8zs5gr6tmautwgqy7ev2,65,260.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,60.489911,56.904657,0.0,0.0,4,4,0.0,0.0,0.0,3.585254,0.0,4,8.0,False,['addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0zky9ff44y8e5m5qzsupumf54mxrpzd78kw9pgs85hhmckusq70tus'],True
stake1u8zzedktkz2hgzu8qjt59dkgcxfjr6ptmlfnepk3j687wjqpqk5dj,403,143255.26073,137623.486566,0.0,0.0,0.0,0.0,0.0,0.0,1188.891252,1181.887805,17529.524122,16431.647354,84,84,0.0,0.0,0.0,7.003447,1097.876768,59,5631.774164,False,['addr1qxral3wzkepve2eg5ysk2v7ms6c72fpveqa4rzzng9mflhky9jmvhvy4ws9cwpyhg2mv3svny85zhh7n8jrdr950uayq2yfzh2'],False
stake1u8zzugpa8shhcnk4cpyqh40urmh2xmd0z9fdlk0888r6zhcwntlax,1,27.224523,0.0,0.0,0.0,0.0,0.0,20548.970276,0.0,105.0,0.0,1642.392081,0.0,99,0,0.0,0.0,4109.794049,105.0,1642.392081,99,27.224523,False,['addr1q9pm964sttvjgm2ux8kd085sxsr8n76s59skelf8f27rfrxy9csr60p0038dtszgp02lc8hw5dk67y2jmlv7www8590sg7k2tl'],False
stake1u9008z5mtzrhex684gn776sdux3j7flr4np69taw4mdf39s54zvpt,1222,3992343.670551,3943384.578875,28340.137862,28340.137862,75.0,75.0,2883560.997888,2839401.050263,68644.796639,68621.178289,157439.903926,157439.888981,361,324,0.0,0.0,44159.947625,23.61835,0.014945,274,48959.091676,False,['addr1q8s2fwtew97d7xq06fdd5lvvud9lk4vzr32yw0jaxdz2k3z77w9fkky80jd50238aa4qmcdr9un78txr52h6atk6nztqedkhxu'],False
stake1u900ns3ngs7tzlkpndmkljat9zxczhr5qhce3y34fe3mxxq6ta4vf,1,5000.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,49.631146,0.0,1000.0,0.0,7,0,0.0,0.0,2000.0,49.631146,1000.0,7,5000.0,False,['addr1q8y6k6walf3qt8yfudkq434yag9thzq7mfjfvp90lnhapa27l8prx3puk9lvrxmhdl96k2yds9w8gp03nzfr2nnrkvvqchspdq'],False
stake1u900rzkzhhs3ct8g9gwfj9nxsj0xzh7f5rq0g3m9k3lsq3cru55gv,2,7.14646,0.0,0.0,0.0,0.0,0.0,27.006476,0.0,6.507584,0.0,32.018878,0.0,19,0,0.0,0.0,27.006476,6.507584,32.018878,19,7.14646,False,['addr1q96zdujdwvq538p8xe5x6m2zrech5cwjrm0csxkdrhkkthj77x9v900prskws2sunytxdpy7v90ungxq73rktdrlqprsjrdf65'],False
stake1u900zzm9l0mnpzh2ey3quet8ssuk5hjpegq9zkkalpmrd2gagn87m,1828,82196.965578,82151.53854,0.0,0.0,0.0,0.0,811468.492748,779856.433552,5825.240931,5236.575141,28318.52163,28318.52163,338,338,0.0,0.0,31612.059196,588.66579,0.0,165,45.427038,False,['addr1qy4hy77ed2jteh9ywjxlp47xedral37c328fzjehz2mwflz77y9kt7lhxz9w4jfzpejk0ppedf0yrjsq29ddm7rkx65s5qgur0'],False
stake1u902g7sfk4r9a2xckg0qn3lrdlj62k2lydsv2gzwwklz2tc3xdr98,120,1789475.363013,1610044.330403,0.0,0.0,0.0,0.0,0.0,0.0,41.0,10.0,6617.756427,0.0,180,100,0.0,0.0,0.0,31.0,6617.756427,135,179431.03261,False,"['addr1qx4kddnrfp698te8ma3afgzwdujuxgl2w5nf0nn2lpu9t7j753aqnd2xt65d3vs7p8r7xml954v47gmqc5syuad7y5hs2ns9c3', 'addr1q9w5s302elfk7ffcd88205qez090ncmkxm8axmhmtn7zkqz753aqnd2xt65d3vs7p8r7xml954v47gmqc5syuad7y5hsczqx96']",False
stake1u902qkr3jzev8q955r3wl6j8l008lg8c7fr4wfch3az45zq8geepv,207,155267.206187,155265.80201,0.0,0.0,0.0,0.0,11809.485697,11809.485697,171.343708,85.671854,34759.797382,34759.797382,11,11,0.0,0.0,0.0,85.671854,0.0,2,1.404177,False,['addr1qyav02xlwzlu9vkcq7xjmyx3tnudn2rxtysz73ljpu22ur675pv8ry9jcwqtfg8zal4y077707s03uj82un30r69tgyqj27drr'],False
stake1u902ukh9s4qey3qkphv0a2890a3crp9x5ql27pe5xp4mucqzy7p6t,462,635204.903383,613798.7325840001,0.0,0.0,0.0,0.0,0.0,0.0,57.551151000000004,34.645404,388322.853334,388322.853334,173,136,0.0,0.0,0.0,22.905746999999998,0.0,90,21406.170799,False,"['addr1q9z8fa4d9k2mph8djmsvxyccuj6n8au0dt3cyqggxhzrdc274edwtp2pjfzpvrwcl65w2lmrsxz2dgp74urngvrthesq9232mz', 'addr1qxnmd8cqegtys90n4m65sg0shnj92duzsfrgs72s9k9aeq274edwtp2pjfzpvrwcl65w2lmrsxz2dgp74urngvrthesqczkyek']",False
stake1u902xf3tdn0pv3d76exuqjred3cu8pxhcgvwp02rzpt0zvsm2g0ym,1362,323737.465906,323574.531131,0.0,0.0,0.0,0.0,186321.091209,178556.124849,73164.0,70350.0,305286.503083,295332.188154,605,597,0.0,0.0,7764.96636,2814.0,9954.314929,477,162.934775,False,['addr1q952dxtwvdu486f8c6zg3403036v78kt9w9edjdeysq7hu675vnzkmx7zezma4jdcpy8jmr3cwzd0sscuz75xyzk7yeqcu3rc3'],False
stake1u9032t0tume6s8kascnxtz7l6ka4fhce2yqgraj8hug5zfqg64t6s,388,217237.606718,217121.596606,0.0,0.0,0.0,0.0,447823.361672,447823.361672,5356.662008,5054.250306,28431.284764,27948.286652,131,130,0.0,0.0,0.0,302.411702,482.998112,99,116.010112,False,['addr1qxkup3q3p0mzrlhtqe3053g4an20kp2yepsrjvht2patkjzlz5k7hehn4q0dmp3xvk9al4dm2n03j5gqs8my00c3gyjqpeaur9'],False
stake1u903a5dx8tkxlxtkeqt2g6zacme4dhveynnkadkj7j08xrcjwf9ph,2,1054.656912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,0.0,1.0,0.0,1.0,0.0,5,1054.656912,False,['addr1qync0smj92vcp2tdfx32tklxgm88xkemppkyah455h4f3u2lrmg6vwhvd7vhdjqk5359m3hn2mwejf88d6md9ay7wv8srxn5cs'],False
stake1u903p5tmpdkzhrmalfpngyysapp6szwxwpgeg5n7lj2px4gsf8fe4,1,1.267511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,250.0,0.0,1,1.267511,False,['addr1qx3t0tzq9zm8u5vg3vnfqw57lgfjhmj4qeyp44m6p3kj86jlzrghkzmv9w8hm7jrxsgfp6zr4qyuvuz3j3f8aly5zd2sklraeg'],False
stake1u904gf6w7psw2yp2yes5z2nqmjtvr5tdwjdkhqe0rtfg67q36v7k3,81,871168.955906,828145.373809,0.0,0.0,0.0,0.0,0.0,0.0,12.5,11.0,0.0,0.0,26,26,0.0,0.0,0.0,1.5,0.0,20,43023.582097,False,['addr1qy7gklug7aagljpnppdjpfgr2xm8fjjkxhc3mkxje7sycnzl2sn5aurqu5gz5fnpgy4xphykc8gk6aymdwpj7xkj34uqp4g3k8'],False
stake1u905ajvnkgrn7cwyjhjkulvwu4spcrw4sp4yu0ejk9xz0qs2ce4ax,21,85.16534,75.050175,0.0,0.0,0.0,0.0,0.0,0.0,13.751638,6.875819,0.0,0.0,6,6,0.0,0.0,0.0,6.875819,0.0,6,10.115165,False,['addr1qys409h53gw5gaz02j54h0f4yp9yfygwrnkkqjhguyu7kg2lfmye8vs88asuf909de7caetqrsxatqr2fcln9v2vy7pqga8x8s'],False
stake1u906p2qpk2z6k3vn3d79s2wymj2hnjfupn3h95fcddhs5nsk2n0m0,383,74377.087756,71457.768308,468.65204,468.65204,195.0,195.0,51833.522427,50253.055855,106.65234,97.764645,212394.542757,209540.348008,41,41,0.0,0.0,1580.466572,8.887695,2854.194749,16,2919.319448,False,['addr1qyj0wtwkapyxhrxqelcgpr9sx30nw6xfjxmx46kcgtd3ta6l5z5qrv594dze8zmutq5ufhy408yncr8rwtgns6m0pf8q0ajv85'],False
stake1u906ptxcnnealgdrxynt8k5ynzptukfpwkdzh59fkqpd7cqz3vue2,1811,431285.202952,431081.972675,322.90807,216.38318,165.0,165.0,0.0,0.0,4478.576483,3848.946853,0.0,0.0,1382,1354,106.52489,0.0,0.0,629.62963,0.0,905,203.230277,False,['addr1qyg80wl2mkrqkugexvq2p0aw3stkc7mlgp2p5fq2s9w6uh6l5zkd388nm7s6xvfxk0dgfxyzhevjzav690g2nvqzmasqlu07rn'],False
stake1u906wt6jrmccnv96fp58mhpef6hqjun07vcwgxky80larzgcmstyu,90,958.959626,622.359432,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.557319,0.0,73,0,0.0,0.0,0.0,1.0,12.557319,73,336.600194,False,['addr1qy7086lpaa74efljhue5dptfpqphtpcq7qqelxg4s8mzf82l5uh4y8h33xct5jrg0hwrjn4wp9exluesusdvgwll6xys0lcfqs'],False
stake1u90740yq0kqepyut0vhx9m5autsz6dmqfxjy0ygmk447ecgg34zeq,2,16.0,0.0,0.0,0.0,0.0,0.0,27.006476,0.0,6.507584,0.0,32.018878,0.0,18,0,0.0,0.0,27.006476,6.507584,32.018878,18,16.0,False,['addr1qxm2nq2e4ysqeadx3f5uqgplwrucfvm6wj38a2dsgruhfs2la27gqlvpjzfck7ewvthfmchq95mkqjdyg7g3hdttansszsggg6'],False
stake1u907cwd0a3q48z7xujx0u0uuarf907ltx7qj4jncud6ajwcj7yp3z,162,332838.120443,332549.831398,0.0,0.0,0.0,0.0,362.57739,341.866403,3935.875151,3920.310463,0.0,0.0,537,523,0.0,0.0,20.710987,15.564688,0.0,111,288.289045,False,['addr1q8wq5j37r0mmxqqumk2jgfhm4uhz06an6y7l0hdjm9l2g02lasu6lmzp2w9udeyvlclee6xj2la7kdup9t983cm4myasm9h406'],False
stake1u907nc2vew0ugra98rmgfv55ttky4uzy56w7awgmfaz9m7qjhdhmg,230,189099.868583,160344.168344,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,297,288,0.0,0.0,0.0,20.0,0.0,218,29426.785192,False,['addr1q9hlj8ta5567udu3d3vxz9rpw04alkvw2af50gxfpy2aqv2la8s5ejulcs862w8ksjefgkhvftcyff5aa6u3kn6ythuqk6gk90'],False
stake1u907wqal98c4lgxz0lx38hwwa7vemsaaj7f4vde62v8dmvqalp03d,36,1419.341728,1310.342865,0.0,0.0,0.0,0.0,0.0,0.0,474.558549,316.372366,0.0,0.0,3,2,0.0,0.0,0.0,158.186183,0.0,3,108.998863,False,['addr1q9squ7qps40rq228rl7gegmzsja29smcghf2j3dvfvp609zluupm7203t7svyl7dz0wuamuenhpmm9un2cmn55cwmkcq3hspx4'],False
stake1u908xr9fdkar4daqnhv2exczyswt5hnzh97qe5pnfs8gnaqx6p662,31,57551.866603,57544.200745,0.0,0.0,0.0,0.0,0.0,0.0,1333.33333,1066.666664,0.0,0.0,9,9,0.0,0.0,0.0,266.666666,0.0,9,7.665858,False,['addr1qxz6jngz6cmshmxxy2xsjrrl7wes2n0tpr6wkmks8tfle327wvx2jmd682m6p8wc4jdsyfquhf0x9wtupngrxnqw386qx7wal2'],False
stake1u909k63rggch97clqucuuqjemzszgh0jc7qe9a7z40vhv8g9knt4p,57,930175.752896,785766.221967,0.0,0.0,0.0,0.0,0.0,0.0,20800.301582,8927.563038,0.0,0.0,6,4,0.0,0.0,0.0,11872.738544,0.0,5,144409.530929,False,['addr1q9cln48atmrf4exc9feqle2r4sat0y3m73sgrw3z0xhvwv27td4zxs33wta37pe3ecp9nk9qy3wl93upjtmu927ewcwsz908yp'],False
stake1u909lwmw6e5dpy4as57tryvqhk44pgxyh3jt8aav07mgydgxggx2h,1500,69201.499622,68946.685251,0.0,0.0,0.0,0.0,720.23357,718.970443,760.655038,758.655038,1840.0,1835.0,144,144,0.0,0.0,1.263127,2.0,5.0,76,254.814371,False,['addr1q9k7ndnvqx4rmev0vyutke8ts2g2cqlu7g0gazt26yxhpn27t7aka4ng6zftmpfukxgcp0dt2zsvf0ryk0m6claksg6sx7zh7k'],False
stake1u909lyvr3anll3uh5t5evdran0qrxk6sxee3dgyzla68g5cs7656j,135,80859.260696,69070.191609,0.0,0.0,0.0,0.0,0.0,0.0,588.724356,392.482904,26585.277242,19905.437406,35,26,0.0,0.0,0.0,196.241452,6679.839836,21,11789.069087,False,['addr1qx8mx3jtzd9g0zzaavvmk0nzeae9u0cdma4nfsfxgxafhfj7t7gc8rm8llre0ghfjc68mx7qxdd4qdnnz6sg9lm5w3fs8dgzae'],False
stake1u909uww0qtr98xg9rp2pjtlnkq2x5h9faz4dhwf548kvrxqm8qas4,32,2089.889534,1993.078748,0.0,0.0,0.0,0.0,0.0,0.0,3114.172574,2927.005631,0.0,0.0,10,7,0.0,0.0,0.0,187.166943,0.0,5,96.810786,False,['addr1qxej6uec5aeq7x8qv8epg2jtwvnu8cjd0pejfhcdmjcfejz7tcuu7qkx2wvs2xz5ryhl8vq5dfw2n692mwunf20vcxvqlzevsz'],False
stake1u90a602h7s7ygqqe9chaatmtl4hpq9l0w6ja570prdjfraqsqn2vk,1,6.0,0.0,0.0,0.0,0.0,0.0,27.006476,0.0,6.507584,0.0,32.018878,0.0,18,0,0.0,0.0,27.006476,6.507584,32.018878,18,6.0,False,['addr1q8wzjru4k3sl06l6rj78cxlt4ztkclmqlqfzzkxzm5myjn6lm5740apugsqpjt30m6hkhltwzqt77a49mfu7zxmyj86qsp9cq6'],False
stake1u90a9yg0nkm0n22nh5ux0a6gs797nwjmaspt0033z0maz8clgcjrr,1,6.0,0.0,0.0,0.0,0.0,0.0,27.006476,0.0,6.507584,0.0,32.018878,0.0,18,0,0.0,0.0,27.006476,6.507584,32.018878,18,6.0,False,['addr1q9qtpgvfs27d8zqt9ja99eryuh7tx0ep7j6x49upy7l8jp6l62gsl8dklx5480fcvlm53putaxa9hmqzk7lrzylh6y0s42v08d'],False
stake1u90ax9l35yxy6m3anq8v502khkvmv7cgf23rq6wanvvjn0g8dd9px,52,6938.158059,6892.71951,0.0,0.0,0.0,0.0,17337.708214,11137.865727,78.16072,39.08036,0.0,0.0,37,36,0.0,0.0,5349.842487,39.08036,0.0,8,45.438549,False,['addr1q8azg9xcavc9uhgewc4g2ds4hxqs2rns2nd0qaejspzdu8zl6vtlrggvf4hrmxqweg74d0vekeassj4zxp5amxce9x7spmx3kd'],False
stake1u90c5nd02g5se5vcrl7m9agkq3epgn35hk8vdfkd72mvytslhk9zd,3,44.390334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2262.41794,0.0,36,0,0.0,0.0,0.0,10.0,2262.41794,36,44.390334,False,['addr1q8pvd8ll8d6mvnavtlcmn6a482gyth55rkcsp0a9num3wnzl3fx6753fpnges8lakt63vprjz38rf0vwc6nvmu4kcghq420hd5'],False
stake1u90cd5wzpq7uazkew2levkxjyzg9pu46jke40j5xx4qd7rq8aq7l2,77,4258.707449,4225.347675,0.0,0.0,0.0,0.0,0.0,0.0,70.669178,58.842604,12455.701088,12455.701088,8,8,0.0,0.0,0.0,11.826574,0.0,2,33.359774,False,['addr1qyfvm3v82f5s7svalxmj4tewvpn0gpuply29g26lpn37z06lsmguyzpae69dju4ljevdygys2ret49dn2l9gvd2qmuxqh6x7r6'],False
stake1u90cujkdtr5uge49d85m8dpunggwyzmxe2n8gyrpg5q8srqkuvevt,179,32841.213285,29074.0249,0.0,0.0,0.0,0.0,1002.208213,0.0,96.510931,10.0,0.0,0.0,169,72,0.0,0.0,1002.208213,86.510931,0.0,161,3767.188385,False,['addr1q8tx44mlnjnk6cfncttkgz8x2y3t86gv3w3muttxc5a6ge2l3e9v6k8fc3n2260fkw6rexssug9kdj4xwsgxz3gq0qxq34qcs7'],False
stake1u90d6jx8mtc6r0jumymhgyuummjf9tfws6fk3ugyvvu5dlqkwuc8d,72,3476.20764,3468.516544,0.0,0.0,40.0,40.0,0.0,0.0,9997.06481,8635.900896,9977.894202,9359.695999,18,17,0.0,0.0,0.0,1361.163914,618.198203,15,7.691096,False,['addr1q97jvgas04scg5kwhntmu8g8hzx4n0emx7htlkd9jfexpv67m4yv0kh35xl9ekfhwsfeehhyj2kjap5ndrcsgceegm7qtx4xlt'],False
stake1u90dlhr6a39j6lhlmv8mflwaayqgwa52ayvaq3nm62xdhsclsucu4,78,3748.109601,3740.745941,0.0,0.0,0.0,0.0,2898.505401,2898.505401,27.824956,0.0,0.0,0.0,10,9,0.0,0.0,0.0,27.824956,0.0,2,7.36366,False,['addr1q8ttxmje5fz5kwn4sewytkdgvkymlwp70hvu8s2mmtpju3j7mlw84mzt94l0lkc0kn7am6gqsamg46ge6pr8h55vm0psxr5cns'],False
stake1u90dxwltkaupjcqwape0krzcndqrxer5t0ua9wuj70yzldg3zs9ul,1,261.954923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.385633,0.0,0.0,0.0,1,0,0.0,0.0,0.0,94.385633,0.0,1,261.954923,False,['addr1q89cuwkhdetds6k0ne3wllyzy3dt2khuzn9tmlz66tgv7z276va7hdmcr9sqa6rjlvx93x6qxdj8gkle62ae9u7g976scdvl8d'],False
stake1u90e60x3cuv4g5uw4kan2gga69hw66gywrwpunemuyyyk8gqdxnu8,34,11218.426259,10063.994038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43,14,0.0,0.0,0.0,1.0,0.0,42,1154.432221,False,['addr1qy79eqt3t0ywkjzs3urdz5k8xkdzzg9utnwew9usaa686ejln57dr3ce23fcatdmx5s3m5twa45sguxure8nhcggfvwsj0sz8n'],False
stake1u90ea2kng0kcv3pfj5c74lnzfvkcwvvtee9myaeewat028q70m52z,37,213215.141966,124573.434789,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,35,0,0.0,0.0,0.0,10.5,0.0,35,88641.707177,False,['addr1q8vewu8p388qa7edt3vr9tur7wnkud5qsf3vjxxupjqduk6ln64dxsldsezzn9f3atlxyjedsucchnjtkfmnja6k75wq4jw3ns'],False
stake1u90eczs2j7cj95504ztv799f5yu7v653qtpv0s9tkz0h3fqwv5n2y,37,6039406.182278,3685036.403486,0.0,0.0,0.0,0.0,0.0,0.0,2149.333328,1880.666662,0.0,0.0,16,16,0.0,0.0,0.0,268.666666,0.0,12,2354369.778792,False,['addr1qywxhj0hh63z0mgjgeew6cfnwgs2kehng5zcvp24ugch4s6lns9q49a3ytfgl2ykeu22ngfeue4fzqkzclq2hvyl0zjqtjj5ts'],False
stake1u90em0z752vlxftallvscz3qa353ljw4rwplqpgpgrzhxwcaphcrh,6,1603.132183,1596.882683,0.0,0.0,0.0,0.0,0.0,0.0,113.437198,0.0,0.0,0.0,182,142,0.0,0.0,0.0,113.437198,0.0,40,6.2495,False,['addr1q83k55595h2jhksar4na04pnkzl2tl6ksqam4dklkz05356lnk79ag5e7vjhml7eps9zpmrfrlya2xur7qzszsx9wvasxrjwzz'],False
stake1u90gwfmx44y96fmkdtlm4duuc6jzfh9496qwsl0cd5qtyugtpjyqw,6659,9461258.140101,9461243.821476,233522.048516,233522.048516,125.0,125.0,13942.379534,13942.379534,1874.0,1871.0,56587.113085,56587.113085,1111,1111,0.0,0.0,0.0,3.0,0.0,66,14.318625,False,['addr1qxp63jwhfsa8mxsfmaljmsl06aextdwvnmjzmvtmnudkmd27sunkdt2gt5nhv6hlh2mee34yynwt2t5qap7lsmgqkfcse4ul6y'],False
stake1u90gz9a9rduscr9rfftz45vqgz6tzljw26la0f3n725gluqv00ffy,244,131740.796242,131732.002559,0.0,0.0,0.0,0.0,1106.063004,1105.68888,702.902315,686.506299,29592.710349,29592.710349,40,40,0.0,0.0,0.374124,16.396016,0.0,5,8.793683,False,['addr1q84stsnrw03qpjg2qnfyetrrdz3k70uny6zn4v73e37scz67syt62xmepsx2xjjk9tgcqs95k9lyu44l67nr8u4g3lcqpxqtcl'],False
stake1u90he80kl0t7hku9qvztn87905s2skx7kn5c029ask7dqwqqc7mn6,128,93128.952783,93112.8343,0.0,0.0,358.0,358.0,0.0,0.0,1337.319668,965.896636,965.719818,858.417616,63,63,0.0,0.0,0.0,371.423032,107.302202,40,16.118483,False,['addr1q80zg6j6yyjwyfe7uretl5phsgka8ds84t2ks9u8fpxch92l0jwld77ha0dc2qcyhx0u2lfq4pvdad8fs75tmpdu6quqeqrpxm'],False
stake1u90hmuaewfq57r83l8cag9456lrwzjdy394nfw9s76hmdqs56jftg,1,13.868321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69,0,0.0,0.0,0.0,1.0,0.0,69,13.868321,False,['addr1qx8j5ypv56k6vhvwmpzcr9upncc5udk30eeep3k7fgeuzu6l0hemjujpfux0r7036sttf47xu9y6fzttxjutpa40k6pq3gq3q8'],False
stake1u90hv4d0xmx20ftqg0c9l2rwp9gwmx47yjvqlkr4h7pu8jckhwxys,81,71899.558814,71890.283442,0.0,0.0,0.0,0.0,0.0,0.0,1453761.159003,1438544.316897,0.0,0.0,11,11,0.0,0.0,0.0,15216.842106,0.0,5,9.275372,False,['addr1qyusxd7cj3eeqwgjgkrrqkkdfl0kqds0wjnz3j9hsnclw92lwe267dkv57jkqslst75xuz2sakdtufycplv8t0urc09sghfsdm'],False
stake1u90j3q6feaszx0sxm5s272pjumn7jly7re74jzagphlyzccahn7wh,45,1645.575635,1037.10048,0.0,0.0,0.0,0.0,0.0,0.0,18.6,6.6,0.0,0.0,11,7,0.0,0.0,0.0,12.0,0.0,10,608.475155,False,['addr1q9l72qdlh6nyt38wknlws9dpay8puayl357ysv3dltqmul6l9zp5nnmqyvlqdhfq4u5r9eh8a97fu8naty96sr07g93sl6q53x'],False
stake1u90jev8fthl302q32qlpafa2vtx3yt7svtvdy8lf8u3deegpy0ws3,211,50910.909406,49709.123437,0.0,0.0,0.0,0.0,0.0,0.0,951917.68562,733344.73567,0.0,0.0,59,55,0.0,0.0,0.0,218572.94995,0.0,11,1201.785969,False,['addr1q82uzp3y4qkh9lwf9n95982y2jz0vcm5n9wf3srg2fjeyd2l9jcwjh0lz75pz5p7r6n65ckdzghaqckc6g07j0ezmnjs85yl9g'],False
stake1u90jfy0p7m8yxf38g5jyfzdcf29s92x5eg9c32l7cxjxkmqyhl0vf,118,55809.074466,55789.759313,0.0,0.0,0.0,0.0,8202.19165,7833.32072,75.0,70.0,0.0,0.0,52,52,0.0,0.0,368.87093,5.0,0.0,26,19.315153,False,['addr1qxh70rqexh6hc5a0jeqypty79r06esv6mx4dwxvc0val3nzlyjg7rakwgvnzw3fygjymsj5tq25dfjst3z4lasdyddkqymnnrs'],False
stake1u90jmc4axz54p8hse6sh6s544mw4w0ggkp9m7zpshhn7y0sfza99p,2197,133007.448266,132976.087405,0.0,0.0,0.0,0.0,286854.889408,286854.889408,532.604106,530.315606,11855.004973,11855.004973,388,388,0.0,0.0,0.0,2.2885,0.0,220,31.360861,False,['addr1q9ve8n5vg94ru8hykxqwjz03pd0tt2tmmqk6dfv22suj0vzl9h3t6v9f2z00pn4p04pfttka2u7s3vzthuyrp008uglqlhpguq'],False
stake1u90jmymr7zfh4z8zpa204m6pk2vhshjtgsmmpd3k4f93nkcuzcyg3,559,53231.78173,52121.281323,15.076096,13.999232,17.0,17.0,0.0,0.0,14.0,13.0,0.0,0.0,451,417,1.076864,0.0,0.0,1.0,0.0,363,1110.500407,False,['addr1qyxavka75pmufs7cffnhv98c262ayknr4659xwkej7e6mdjl9kfk8uyn02ywyr65lth5rv5e0p0yk3phkzmrd2jtr8dsmqkrzp'],False
stake1u90jnmnl49r3ck0k2rs09szccn9rsm0y66ks8rz48p6dwlqv55nff,59,16081.032795000001,10314.870899,0.0,0.0,0.0,0.0,0.0,0.0,61.500024,28.0,0.0,0.0,31,10,0.0,0.0,0.0,33.500023999999996,0.0,27,5766.1618960000005,False,"['addr1q80d888tr3m47as408h0yjd0e0nzvt96f5zjuhtssgjvppjl98h8l228r3vlv58q7tq933x28pk7f44dqwx92wr56a7qkykk0c', 'addr1q97akeaqwzwevzlnyudfyruakpvsa8em8c88q2gze0e9gt2l98h8l228r3vlv58q7tq933x28pk7f44dqwx92wr56a7qh244uv']",False
stake1u90jnp7turj9x3zs4vennp8dlawu9a66tjg8z2c3dage8kgaexw8c,1,1.189588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.703114,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.703114,0.0,1,1.189588,False,['addr1qxe50qec53fpyncfu3mh8vfk487vm8cpj4ryu0wp69sesz6l9xruhc8y2dz9p2en8xzwml6actm45hyswy43zm63j0vsexs5kr'],False
stake1u90k6az47attn78pw9nv8pacmpvnsufzm6gr375jqc6zurq3dxg65,55,220.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,3536.333511,3438.268795,0.0,0.0,2,2,0.0,0.0,0.0,98.064716,0.0,2,4.0,False,['addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0zjld469ta6kh8uwzutxcwrm3kze8pcj9h5s8rafyp359cxqr0k79z'],True
stake1u90kl8p2xndjdfrvyf9czhq0lqggfc9hmmjsuf5j7aatkdqqfyypl,972,408233.375863,408081.570079,0.0,0.0,0.0,0.0,0.0,0.0,1068.099892,1030.047084,20874.350894,19676.575035,244,242,0.0,0.0,0.0,38.052808,1197.775859,117,151.805784,False,['addr1qywszt5h5hxja2j2rc7gzmyy7up5kxhkmx2u052w5aawr6jld7wz5dxmy6jxcgjts9wql7qssnst0hh9pcnf9am6hv6quha672'],False
