bech32_address,tx_count,received_sum_ada,sent_sum_ada,received_sum_gens,sent_sum_gens,received_sum_milk,sent_sum_milk,received_sum_min,sent_sum_min,received_sum_wrt,sent_sum_wrt,received_sum_sundae,sent_sum_sundae,received_token_count,sent_token_count,hex_address,gens_balance,milk_balance,min_balance,wrt_balance,sundae_balance,token_num,ada_balance
addr1q9ea4wytz5qxnp0svjw7cwvhqjnm9k3ze4xgsnlsplmpw3hzga82hjf6q3auft5l8kethdp99krq0hktue72ygy7gg8qy45gh7,325,16803.952518,16789.126118,0.0,0.0,15770.0,15770.0,147.703321,118.216564,344.679488,324.404224,2786.138402,2554.013896,153,153,0173dab88b15006985f0649dec399704a7b2da22cd4c884ff00ff61746e2474eabc93a047bc4ae9f3db2bbb4252d8607decbe67ca2209e420e,0.0,0.0,29.486757,20.275264,232.124506,76,14.8264
addr1q82xj8xpjsmrpd9fclfu2jva90lgl2d3vky9j8845wvxtnw0segvs3cg48kgd2mc9vfhutea4uhll430x24kmus5w5vqhk90q2,353,94482.716569,90493.539715,7.537008,5.652756,3.0,2.0,46876.773452,46876.773452,372.730941,352.475644,3653.102644,3653.102644,208,196,01d4691cc1943630b4a9c7d3c5499d2bfe8fa9b16588591cf5a39865cdcf8650c84708a9ec86ab782b137e2f3daf2fffd62f32ab6df2147518,1.884252,1.0,0.0,20.255297,0.0,98,3989.176854
addr1q9yncdx5sq5x5quzgnmrplque9n5musq7kslks9z3am7w8we7nks0ewdpqju63akj6edc3pyx3qdgqusldwuv9y6wmcsdj3h3w,125,3086.715048,2961.271834,0.0,0.0,17.0,16.0,1019.4179210000001,1017.368332,182.145195,161.90684,0.0,0.0,939,557,01493c34d480286a038244f630fc1cc9674df200f5a1fb40a28f77e71dd9f4ed07e5cd0825cd47b696b2dc44243440d40390fb5dc6149a76f1,0.0,1.0,0.0,20.238355,0.0,645,125.443214
addr1q80qap6wkjnrr6aqtm6upypteppaq38nx297zgel4prc4phkpvgn2zuxlvufghcc0kjkmxr3k8utvlum0p0flnf29uaqdquydd,33,4261.175636,4243.303678,0.0,0.0,0.0,0.0,0.0,0.0,20.230571,0.0,0.0,0.0,13,9,01de0e874eb4a631eba05ef5c0902bc843d044f3328be1233fa8478a86f60b11350b86fb38945f187da56d9871b1f8b67f9b785e9fcd2a2f3a,0.0,0.0,0.0,20.230571,0.0,10,17.871958
addr1q9csgg0z7yz3yvag25wrkzlhzle55c005sv7cn55ywttlpkkxw5t45cz3txrv9w6rch2242srh58ulqgct95dw680fvq0hh9ct,1,847.558252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.200016,0.0,0.0,0.0,17,0,01710421e2f1051233a8551c3b0bf717f34a61efa419ec4e942396bf86d633a8bad3028acc3615da1e2ea555501de87e7c08c2cb46bb477a58,0.0,0.0,0.0,20.200016,0.0,17,847.558252
addr1q8dhcl2yaffnhfaw7pzlmvmv43dnham25x2hvazfquc6rl89htv8xdznsjnct0kxjzmh0nlyjq50xrxm57n2tqxzpc0q5r7hwn,1056,44151.448107,44060.578976,1181.426734,1181.426734,0.0,0.0,0.0,0.0,513.2,493.0,0.0,0.0,679,670,01db7c7d44ea533ba7aef045fdb36cac5b3bf76aa1957674490731a1fce5bad873345384a785bec690b777cfe49028f30cdba7a6a580c20e1e,0.0,0.0,0.0,20.2,0.0,437,90.869131
addr1q90gdjh5kd2698wgza7j4dz2m4xc68chegy3gvsvrht6lh2qd3eqkvwnkrhvdvuw6y3mha9g4hh7gtjww38q8t25d5nqrthg9e,99,300.93842,132.020386,0.0,0.0,0.0,0.0,0.018495,0.018495,20.18872,0.0,0.0,0.0,594,147,015e86caf4b355a29dc8177d2ab44add4d8d1f17ca0914320c1dd7afdd406c720b31d3b0eec6b38ed123bbf4a8adefe42e4e744e03ad546d26,0.0,0.0,0.0,20.18872,0.0,456,168.918034
addr1q8yxwyrrmmjwpt5v4lu2urv7cnvapak87hkl9u6xey3856u74tn6h26wdxeartrmqgcrzcfgr9zfvmjnn269rvd97x6qrpkukd,19,8349.472351,2647.455984,0.0,0.0,0.0,0.0,705.878572,352.939286,40.208572,20.104286,1877.513626,938.756813,7,4,01c8671063dee4e0ae8caff8ae0d9ec4d9d0f6c7f5edf2f346c9227a6b9eaae7abab4e69b3d1ac7b02303161281944966e539ab451b1a5f1b4,0.0,0.0,352.939286,20.104286,938.756813,7,5702.016367
addr1q9k64czrdr5a635s602fez8f2p54msvkauxwvtuecvjq28jhv7u8cvxlvfvdf7q80l09u8alxu69sphwl2ndc354mpmqgm2ugf,103,4364.770256,4333.475519,0.0,0.0,0.0,0.0,0.0,0.0,40.200046,20.100023,41.375112,41.375112,71,68,016daae04368e9dd4690d3d49c88e950695dc196ef0ce62f99c324051e5767b87c30df6258d4f8077fde5e1fbf37345806eefaa6dc4695d876,0.0,0.0,0.0,20.100023,0.0,66,31.294737
addr1qxmu66jd7p9vhq67sea7ny7ktq2jlr376p7a320y0jfuxlcveas2wlg7azcudnm7s4a56n6d05vd96ygaeyh6ckxym5qmt2lw8,422,89831.753088,86684.673168,98.0,78.0,171.0,171.0,7101.367367,7099.990048,1027.487979,1007.388154,2744.382265,2594.71272,224,186,01b7cd6a4df04acb835e867be993d658152f8e3ed07dd8a9e47c93c37f0ccf60a77d1ee8b1c6cf7e857b4d4f4d7d18d2e888ee497d62c626e8,20.0,0.0,1.377319,20.099825,149.669545,191,3147.07992
addr1qxnkdscjgslsr7vzx4nctj37fp4h7d8f4ndcq3pfmdx82q5m7ffg2973ye5xl7ywxwghrrmxd84es3h34m4vgjlfru0sczj3p0,342,333389.06752,333344.83494,0.0,0.0,0.0,0.0,109788.662135,109788.662135,20.095253,0.0,5810.184567,5810.184567,208,193,01a766c312443f01f982356785ca3e486b7f34e9acdb804429db4c75029bf2528517d126686ff88e3391718f6669eb9846f1aeeac44be91f1f,0.0,0.0,0.0,20.095253,0.0,104,44.23258
addr1qxuyfmdgmzueckrqnuys6v2ka7g53pmcayjsrcg4feuhfyk5mucq72m4833jftv7wsx3hg83m7l6njzejmrtw5rc259qwz24wv,887,130006.932305,129952.35627,0.0,0.0,0.0,0.0,78881.602235,78881.602235,1801.291047,1781.197712,61184.148412,61184.148383,99,98,01b844eda8d8b99c58609f090d3156ef91488778e92501e1154e797492d4df300f2b753c6324ad9e740d1ba0f1dfbfa9c85996c6b75078550a,0.0,0.0,0.0,20.093335,2.9e-05,26,53.511948
addr1qxclpexwrcxhf4ryjrnzgvr8ugn3xgx4r4qkr4x5wmsaz3tv4gknfcwylpf9q6cma7mth32h0a6gfke0twy59kdxj78s4ahw47,208,38674.437653,35645.778777,4117.409124,3799.34276,112.0,112.0,23389.37875,23389.37875,281.157716,261.075022,3957.015864,3957.015864,51,47,01b1f0e4ce1e0d74d46490e6243067e2271320d51d4161d4d476e1d1456caa2d34e1c4f852506b1befb6bbc5577f7484db2f5b8942d9a6978f,318.066364,0.0,0.0,20.082694,0.0,19,3028.658876
addr1qxgl0hlu4llyaseaek662zp8rgl0j3wzrs4p7c6mnww4xhyaz2k5jjk2fdd8yu0sgkusgtrx5qhapcr76y239534ayuserx0f2,72,1667.95353,1567.079454,0.68965,0.0,0.0,0.0,0.0,0.0,20.081748,0.0,0.0,0.0,302,125,0191f7dffcaffe4ec33dcdb5a508271a3ef945c21c2a1f635b9b9d535c9d12ad494aca4b5a7271f045b9042c66a02fd0e07ed11512d235e939,0.68965,0.0,0.0,20.081748,0.0,267,100.874076
addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0z42g2lshtsllltedpltd6crfl89duts7ws7sa8k58nxf49qg67zkv,128,512.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.440259,1074.376829,0.0,0.0,3,3,110237cc313756ebb5bcfc2728f7bdc6a8047b471220a305aa373b278aaa42bf0bae1fffd79687eb6eb034fce56f170f3a1e874f6a1e664d4a,0.0,0.0,0.0,20.06343,0.0,3,8.0
addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0zjv39m2xear36kmp7zzhm0nqhvtwqwyz5jtqy8tpvmfwsms9hd75d,50,200.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,652.281586,632.246853,0.0,0.0,2,2,110237cc313756ebb5bcfc2728f7bdc6a8047b471220a305aa373b278a4c8976a367a38eadb0f842bedf305d8b701c41524b010eb0b3697437,0.0,0.0,0.0,20.034733,0.0,2,4.0
addr1qxaln654de3ehjd8248czjjhvnutx8kkfwexyjtcpt53fa7ca2ya5lywyxqjldmkjg2nkpfysf7j6mmn60ckwssshkysfej7kv,238,1013822.270413,959149.458827,0.0,0.0,3500.0,3500.0,15316.744846,13071.704219,100.09221,80.073768,0.0,0.0,121,87,01bbf9ea956e639bc9a7554f814a5764f8b31ed64bb26249780ae914f7d8ea89da7c8e21812fb77692153b0524827d2d6f73d3f1674210bd89,0.0,0.0,2245.040627,20.018442,0.0,96,54672.811586
addr1q9rgay94x6wpsgypfexvkn4msttslyr0uk0smenjyldx9jrn65alqwuqr5ag3q6zj5vkktvjv7auep7um072f7ajexksv0adrd,131,1620.740711,1325.65285,0.0,0.0,1.0,1.0,0.0,0.0,171.600029,151.6,0.0,0.0,63,49,01468e90b5369c1820814e4ccb4ebb82d70f906fe59f0de67227da62c873d53bf03b801d3a88834295196b2d9267bbcc87dcdbfca4fbb2c9ad,0.0,0.0,0.0,20.000029,0.0,26,295.087861
addr1q86wqrqrk3jxyg59hlk4q3zck7al74qsgfdnhu7xrzt883hzd5dazral5mfrv6u2achfy6w6er5seldqy27hd6rapz7ssdlwv0,120,9158.036032,9009.614913,0.0,0.0,0.0,0.0,1178.316317,1178.316317,60.000029,40.0,59.180702,59.180702,61,38,01f4e00c03b464622285bfed504458b7bbff5410425b3bf3c6189673c6e26d1bd10fbfa6d2366b8aee2e9269dac8e90cfda022bd76e87d08bd,0.0,0.0,0.0,20.000029,0.0,41,148.421119
addr1q83ru9zpdxzd005dc9vhx8v4dm3pjkxhjh3ejzjvkem74eys4fpshg47xxm2cd6wgvw0zc7rgtc4rktp24h5xy55wxjqvpggh5,446,3443.375986,3171.204827,0.0,0.0,0.0,0.0,0.0,0.0,117.452544,97.452544,4.696742,0.696742,206,200,01e23e14416984d7be8dc159731d956ee21958d795e3990a4cb677eae490aa430ba2be31b6ac374e431cf163c342f151d961556f43129471a4,0.0,0.0,0.0,20.0,4.0,46,272.171159
addr1q954ls6arvpgv8a267w2apngldr2wqf74sglkjtnkppgjcw6a9tx6k5ffhd0t20hwfaltvy08dvptxxst8fwkdw3skrqnz9fpa,199,3239.117749,2974.218416,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.566512,0.0,769,331,01695fc35d1b02861faad79cae8668fb46a7013eac11fb4973b0428961dae9566d5a894ddaf5a9f7727bf5b08f3b581598d059d2eb35d18586,0.0,0.0,0.0,20.0,63.566512,736,264.899333
addr1qxk5dp60jekegd7y4yzeel70wg9fl785e5qfqdmr87wger0p2stf9t9drxqqz5rqac4rh0vj6cma5k235nah634gdtqsktlchu,1,35.361175,0.0,0.0,0.0,0.0,0.0,77.098816,0.0,20.0,0.0,479.838752,0.0,225,0,01ad46874f966d9437c4a9059cffcf720a9ff8f4cd009037633f9c8c8de1541692acad1980015060ee2a3bbd92d637da5951a4fb7d46a86ac1,0.0,0.0,77.098816,20.0,479.838752,225,35.361175
addr1qxq6tdwlrtq40jrqmq04wwzpeln92ndredzywp2zvr7n897mdd7xnxsuhrz535x0nx4gwje6trj6n7cjpavln58y4zvsll2hsr,207,10831.509766,10068.527669,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,574.596288,0.0,156,63,0181a5b5df1ac157c860d81f573841cfe6554da3cb4447054260fd3397db6b7c699a1cb8c548d0cf99aa874b3a58e5a9fb120f59f9d0e4a899,0.0,0.0,0.0,20.0,574.596288,153,762.982097
addr1q8f826jgtrg9vg3gm83mnahthk82cn6syxnhxhy675dyczv3344jyfqdccwqp7jcf9shq27cvek02v3ktknc3wayq36skgxmkt,32,650.002037,643.131575,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,15,15,01d2756a4858d0562228d9e3b9f6ebbd8eac4f5021a7735c9af51a4c09918d6b22240dc61c00fa584961702bd8666cf532365da788bba40475,0.0,0.0,0.0,20.0,0.0,15,6.870462
addr1q8qxwprevljklw9pzt8rujqjwhn4v0f5lze7ycg0uf27yzmt4afht9cges03xtum47k8v4ccar9ysqv9rpme9z2hqq9s3uvfkr,564,552949.087354,551987.148538,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,257,189,01c067047967e56fb8a112ce3e481275e7563d34f8b3e2610fe255e20b6baf53759708cc1f132f9bafac765718e8ca4801851877928957000b,0.0,0.0,0.0,20.0,0.0,175,961.938816
addr1qxrly67zk77dkakuz5hclvyzwlpzt5llx4tf8mln5dxj4h984pq3dftew7q5f9n5tnnqvqrc45m7c6uyj62qe98fzqusf60f8s,32,650.002037,643.131575,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,15,15,0187f26bc2b7bcdb76dc152f8fb08277c225d3ff355693eff3a34d2adca7a84116a57977814496745ce6060078ad37ec6b8496940c94e91039,0.0,0.0,0.0,20.0,0.0,15,6.870462
addr1q8rj2srknkt3z6402whfdnsfqz2xnh47uu7cc8r6dd852cacn2uamh05sv0ymy4nng3ql2g5dey9hlfmkdekllxd4afqtth2q0,32,650.002037,643.131575,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,15,15,01c72540769d97116aaf53ae96ce09009469debee73d8c1c7a6b4f4563b89ab9ddddf4831e4d92b39a220fa9146e485bfd3bb3736ffccdaf52,0.0,0.0,0.0,20.0,0.0,15,6.870462
addr1q9hlj8ta5567udu3d3vxz9rpw04alkvw2af50gxfpy2aqv2la8s5ejulcs862w8ksjefgkhvftcyff5aa6u3kn6ythuqk6gk90,230,189099.868583,160344.168344,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,297,288,016ff91d7da535ee37916c5861146173ebdfd98e575347a0c90915d0315fe9e14ccb9fc40fa538f684b2945aec4af044a69deeb91b4f445df8,0.0,0.0,0.0,20.0,0.0,218,29426.785192
addr1qyrv6fz9ms2nldxms4qrzcnhgwya3avfs774z972d30whk6d3c6t2n2n9enu6sdm6nr86vwkk0yjvuzmzx0d6zczkxasj7d3ek,1734,1584202.484714,1583765.425205,0.0,0.0,312.0,312.0,0.0,0.0,1336.0,1316.0,0.0,0.0,1015,989,0106cd2445dc153fb4db85403162774389d8f58987bd5117ca6c5eebdb4d8e34b54d532e67cd41bbd4c67d31d6b3c926705b119edd0b02b1bb,0.0,0.0,0.0,20.0,0.0,222,437.059509
addr1q8xk7066m4g0vhm0ukmasacpz7w6p40yd8zz528fyun7g478hsncyzfgcz4pfn6vphtp00m2vrefzyh6kqw9xxx7d76qpqd69w,250,22212.597147,21508.634669,0.0,0.0,0.0,0.0,3.7,1.0,29.0,9.0,28.0,8.0,25,24,01cd6f3f5add50f65f6fe5b7d87701179da0d5e469c42a28e92727e457c7bc27820928c0aa14cf4c0dd617bf6a60f29112fab01c5318de6fb4,0.0,0.0,2.7,20.0,20.0,22,703.962478
addr1q8gtvdaxpyl846df5e0ke98n09q5z2afvc70qxf4gej05z3hx8kj583w08cx29rgx57y8npyw2lxmw0mzwzsucs95l0sxucmrx,32,650.002037,643.131575,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,15,15,01d0b637a6093e7ae9a9a65f6c94f37941412ba9663cf019354664fa0a3731ed2a1e2e79f0651468353c43cc2472be6db9fb13850e6205a7df,0.0,0.0,0.0,20.0,0.0,15,6.870462
addr1qyy4dy5ea83spczm9v5x6c6jykptqd2rra2l9ku2hln36sfeucs72p5rxh4339y2skm0pdxn02plzkq95judx6g0c27syzfvnm,32,650.002037,643.131575,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,15,15,0109569299e9e300e05b2b286d63522582b035431f55f2db8abfe71d4139e621e5068335eb18948a85b6f0b4d37a83f15805a4b8d3690fc2bd,0.0,0.0,0.0,20.0,0.0,15,6.870462
addr1qxcjd6kkdk6xqkcvc6hjn8k7fl55gwrp7nl8qsrq2jhahnf4ecn5mg2pdgnm57mym7u46sdqnq5hjujg44sfmap08ces4vn8kz,32,650.002037,643.131575,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,15,15,01b126ead66db4605b0cc6af299ede4fe9443861f4fe70406054afdbcd35ce274da1416a27ba7b64dfb95d41a09829797248ad609df42f3e33,0.0,0.0,0.0,20.0,0.0,15,6.870462
addr1q9uepen4e33y04g5f5nj7kr5yjxnukt8havg40uq8682wsd2c2vklhsn3khvkhs8fqtgdq6fkangkm0zytt88age659svnpv7t,78,223.249286,138.885226,0.0,0.0,0.0,0.0,0.7,0.0,46.600013,26.600013,90.829654,61.829654,47,31,017990e675cc6247d5144d272f5874248d3e5967bf588abf803e8ea741aac2996fde138daecb5e074816868349b7668b6de222d673f519d50b,0.0,0.0,0.7,20.0,29.0,32,84.36406
addr1q9vtfe2l5y094ec5vkn0rd7vhyhyy78l9s8yu3xau7r30gjda4ksda3g5azjr2q92hkgcu3y73pl827nu5lulcjl8t6qnhcwqu,32,650.002037,643.131575,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,15,15,0158b4e55fa11e5ae71465a6f1b7ccb92e4278ff2c0e4e44dde78717a24ded6d06f628a74521a80555ec8c7224f443f3abd3e53fcfe25f3af4,0.0,0.0,0.0,20.0,0.0,15,6.870462
addr1qx8a50tsqv5jhcwn3nnwzyt6k47hsy843qtr6jhlzk3076c9yhp07t6msjh7jff83twd42ex2z20davhw00sqnqrsltsxn0umg,32,650.002037,643.131575,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,15,15,018fda3d7003292be1d38ce6e1117ab57d7810f588163d4aff15a2ff6b0525c2ff2f5b84afe925278adcdaab265094f6f59773df004c0387d7,0.0,0.0,0.0,20.0,0.0,15,6.870462
addr1q8xn3fq8wpqkf209e6fcg8drsgltfxd0sf9jn80dgytq4hnxl4xdl8hzu276mclqkh57372mnkwpdekcw85sn5z6u65s6xkazj,2,613.54696,598.961074,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,25.204094,0.0,67,0,01cd38a407704164a9e5ce93841da3823eb499af824b299ded41160ade66fd4cdf9ee2e2bdade3e0b5e9e8f95b9d9c16e6d871e909d05ae6a9,0.0,0.0,0.0,20.0,25.204094,67,14.585886
addr1qx24uwurzqhcm5nu40234djut2jxkrytplxmm3px7t8ehmqnk6aepezswxe6kq3c8vkc3j4d67f8fvwn7nz0944u00cszceqrh,14,100.217352,87.168748,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,17,6,01955e3b83102f8dd27cabd51ab65c5aa46b0c8b0fcdbdc426f2cf9bec13b6bb90e45071b3ab02383b2d88caadd79274b1d3f4c4f2d6bc7bf1,0.0,0.0,0.0,20.0,0.0,16,13.048604
addr1qyen68atemvkdjt7qnccxr72l70nn0c3c7sv3msh2rer63h00uxxguk63442q4yrvkyjs8syceah7ze2xy0uf4um3rmq249clm,2799,846414.042772,845402.131017,0.0,0.0,0.0,0.0,2429542.289098,2429537.092962,13127.381868,13107.381868,79257.803964,79165.803964,242,242,01333d1fabced966c97e04f1830fcaff9f39bf11c7a0c8ee1750f23d46ef7f0c6472da8d6aa054836589281e04c67b7f0b2a311fc4d79b88f6,0.0,0.0,5.196136,20.0,92.0,165,1011.911755
addr1qxzjg8mt7z8m2ut67c4gakj5n6plv6v9vw5dhjw98mzlfv95lp2rxeng02zwcphqstzvz7v9fpmnynssdf4kv5nuzd6qkznhxu,41,49298.86038,32185.06639,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,318.021351,0.0,75,0,0185241f6bf08fb5717af62a8eda549e83f6698563a8dbc9c53ec5f4b0b4f8543366687a84ec06e082c4c179854877324e106a6b66527c1374,0.0,0.0,0.0,20.0,318.021351,75,17113.79399
addr1qx92k4zd92y9ch39p4utcz3gknrhhzhw6precfgw6sku4uxtv8kxljuk43y4h63g5zwd94rh2ha9a4ttcfmfsfehjgzqlu42vs,23,555.652638,500.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,53.125063,0.0,36,0,018aab544d2a885c5e250d78bc0a28b4c77b8aeed0479c250ed42dcaf0cb61ec6fcb96ac495bea28a09cd2d47755fa5ed56bc2769827379204,0.0,0.0,0.0,20.0,53.125063,36,55.652638
addr1q84pg8snuuyhyaedzqawmhv06nywzc6lap9yy5yc9mfagnksdv9e5zx0x9emn3vwd8rytuu07uulu9d7pnmhzma524pssrufdk,9,9901.269525,9880.890663,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,29,0,01ea141e13e70972772d103aeddd8fd4c8e1635fe84a4250982ed3d44ed06b0b9a08cf3173b9c58e69c645f38ff739fe15be0cf7716fb45543,0.0,0.0,0.0,20.0,0.0,29,20.378862
addr1q8reu2w32uzkcdtk2mm60wchmzhr3hyssnhptxswd5ptqsa3390ugewwsk768qdcv849u5m9nlymh7n53lx9kykttydsh2y55s,1,5.765246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,11,0,01c79e29d157056c357656f7a7bb17d8ae38dc9084ee159a0e6d02b043b1895fc465ce85bda381b861ea5e53659fc9bbfa748fcc5b12cb591b,0.0,0.0,0.0,20.0,0.0,11,5.765246
addr1qytsuply6yupcc2huh8dzk8kfxr4eyvr47crjykfygaxnaj3s73wpeqlpyacy8a2e45lcs40k5fm7setkscncp4nyctsklvtp4,19,5405.28291,5385.273424,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2062.384193,2062.384193,41,4,01170e07e4d1381c6157e5ced158f649875c9183afb03912c9223a69f65187a2e0e41f093b821faacd69fc42afb513bf432bb4313c06b32617,0.0,0.0,0.0,20.0,0.0,39,20.009486
addr1q8h0qqdeuc0jlxenkzxnayf6phv2lwvtepl8am8535kckfa9ckky96ykj9qkvkhx4xg9yrkk2gdu80947rt9u8nhrpgssfakvn,5,289.618224,266.168746,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,120,0,01eef001b9e61f2f9b33b08d3e913a0dd8afb98bc87e7eecf48d2d8b27a5c5ac42e8969141665ae6a990520ed6521bc3bcb5f0d65e1e771851,0.0,0.0,0.0,20.0,0.0,120,23.449478
addr1q8lw6uxt675ahvd6p3k2qt60zejrwp5knepyedy57sgmh4lejx4khpuzv43sx6w658hffwcuu5dz7jpwzlqq93k0zadqn0nxtq,6,142.344182,130.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,17,0,01feed70cbd7a9dbb1ba0c6ca02f4f16643706969e424cb494f411bbd7f991ab6b878265630369daa1ee94bb1ce51a2f482e17c002c6cf175a,0.0,0.0,0.0,20.0,0.0,17,12.344182
addr1qynl7dwznm06pyry4j7s2nxkhdttv6j8qrxgm08tah2k630zd5dazral5mfrv6u2achfy6w6er5seldqy27hd6rapz7sqmmyhz,1,18.692503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,29.590351,0.0,29,0,0127ff35c29edfa09064acbd054cd6bb56b66a4700cc8dbcebedd56d45e26d1bd10fbfa6d2366b8aee2e9269dac8e90cfda022bd76e87d08bd,0.0,0.0,0.0,20.0,29.590351,29,18.692503
addr1q80y4zu8udaj879phwm0rv57m247x2ma7mssmu8m0luv58nxflrrsr64cp8v6022zxn65l4u3zzgngr5jqsgjg0unflqg4q2kw,333,484149.829111,472390.694372,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,289.548778,0.0,58,45,01de4a8b87e37b23f8a1bbb6f1b29edaabe32b7df6e10df0fb7ff8ca1e664fc6380f55c04ecd3d4a11a7aa7ebc888489a07490208921fc9a7e,0.0,0.0,0.0,20.0,289.548778,41,11759.134739
addr1q8htyzxjv8z8nynwszwjvzzlxe47jqr8kn6mu0tua57gyd3agzfp7q0fvs9v7q7egwdwxlxaaw0lv0376qqwmcqjy8fqurpkr4,25,25903.266484,15478.77454,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,447.603827,271.850599,68,63,01eeb208d261c479926e809d26085f366be90067b4f5be3d7ced3c82363d40921f01e9640acf03d9439ae37cddeb9ff63e3ed000ede01221d2,0.0,0.0,0.0,20.0,175.753228,66,10424.491944
addr1qxtkvvqp7wxy9snz62p9a8qc5ewe8wtdplfqvt4p2jk5xgkt5lqua3hs6fjwkw99c3xv8l2a2lj8ymfh0zkfaxxk2c7qwch4a2,288,984.428818,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,442.139239,0.0,103,0,0197663001f38c42c262d2825e9c18a65d93b96d0fd2062ea154ad4322cba7c1cec6f0d264eb38a5c44cc3fd5d57e4726d3778ac9e98d6563c,0.0,0.0,0.0,20.0,442.139239,103,884.428818
addr1q8zrd22rktucawcwuetynxvuqqlqtk7gwnzklrxcv28msue6hea67uscj9xjwl4tlxjt0e0fzhu6eczkg42u53ejuvrqkfjaqf,33,653.488374,646.787593,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,15,15,01c436a943b2f98ebb0ee65649999c003e05dbc874c56f8cd8628fb8733abe7baf7218914d277eabf9a4b7e5e915f9ace0564555ca4732e306,0.0,0.0,0.0,20.0,0.0,15,6.700781
addr1qx4yyz3yq06p2s9zdsva2xgzp3qsxrzxzur74r59pqlur6f2hxgy3xthhmrkwde7xualr7trqzs0hk65usrwtlnyuxxszzv53f,32,650.002037,643.131575,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,15,15,01aa420a2403f41540a26c19d519020c41030c461707ea8e85083fc1e92ab990489977bec767373e373bf1f96300a0fbdb54e406e5fe64e18d,0.0,0.0,0.0,20.0,0.0,15,6.870462
addr1q9ztrlaaa9xlk0kvwjku4fgyy5fukj5plk3xvfgz6akhy06j7jms6e3rgw6y0p99nv9mk5409d7ggf2vlkvfduwan0tq6eyy3n,32,650.002037,643.131575,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,15,15,0144b1ffbde94dfb3ecc74adcaa5042513cb4a81fda2662502d76d723f52f4b70d662343b44784a59b0bbb52af2b7c84254cfd9896f1dd9bd6,0.0,0.0,0.0,20.0,0.0,15,6.870462
addr1qyzer7aldnmue7cvj3e5wxvst34a63m0fta0x3lal37grlye45e69p805ps94puahy5zku4zj7flgghn93nvwpgymxhq3y22cf,32,650.002037,643.131575,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,15,15,010591fbbf6cf7ccfb0c94734719905c6bdd476f4afaf347fdfc7c81fc99ad33a284efa0605a879db9282b72a29793f422f32c66c70504d9ae,0.0,0.0,0.0,20.0,0.0,15,6.870462
addr1qyh3sefp63yn3zj9nuhuq7qdlmmv2tt24ketaax6ayg6jwcfkel4vgd4afhx3jt79gmt8jkyg6232ewc74ya9swzwavqdjmswx,32,650.002037,643.131575,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,15,15,012f186521d449388a459f2fc0780dfef6c52d6aadb2bef4dae911a93b09b67f5621b5ea6e68c97e2a36b3cac446951565d8f549d2c1c27758,0.0,0.0,0.0,20.0,0.0,15,6.870462
