token,bech32_address,quantity,token_amount,hex_address
WRT,addr1q9fcrkz28n2ld3a8s52rmknyqrv33fnktelxegt2wg4cl8dfh3vzeh3acxsta7eu6xkpqmpva4kq0ykhhk9swd9zgnjsuuwe2z,14500000,14.5,015381d84a3cd5f6c7a785143dda6400d918a6765e7e6ca16a722b8f9da9bc582cde3dc1a0befb3cd1ac106c2ced6c0792d7bd8b0734a244e5
WRT,addr1qx4pr47uv0xeqvyha0fayj3ayyn6fh70xrmnt7jqekw4v3jfdf200mdcljpmpp24qtqtaeql7j8h3q864ep3ycehch6sj5nryp,14500000,14.5,01aa11d7dc63cd903097ebd3d24a3d2127a4dfcf30f735fa40cd9d5646496a54f7edb8fc83b0855502c0bee41ff48f7880faae43126337c5f5
WRT,addr1q9hapdsuels988jxqdz56rrawpept0zx35gz5qeug25p6rh6uhxfmxguze08x7tltzkhgs4maczdcwr9de300natf8uqlw5g2n,14481307,14.481307,016fd0b61ccfe0539e4603454d0c7d707215bc468d102a033c42a81d0efae5cc9d991c165e73797f58ad7442bbee04dc38656e62f7cfab49f8
WRT,addr1q9le5wmvjqxe9wewje8qrvkz0fcpg40nzprklcuhkq83zhjnr350d2dwl0cqu7dqpehyfq48dlkpw2wv87mcz53jay7s259dwd,14407719,14.407719,017f9a3b6c900d92bb2e964e01b2c27a701455f310476fe397b00f115e531c68f6a9aefbf00e79a00e6e4482a76fec1729cc3fb7815232e93d
WRT,addr1q9lhwsg20vsdtspyvagmqzn3qj3wrt75q0ydp8s45ng8rrydr0qdsx7tarv2e5fn3e5556wrgpxt98248ae68cfz8sjske333h,14407687,14.407687,017f77410a7b20d5c0246751b00a7104a2e1afd403c8d09e15a4d0718c8d1bc0d81bcbe8d8acd1338e694a69c3404cb29d553f73a3e1223c25
WRT,addr1q9xzuhlv3vj3n77je0uz6fvlzyx7auxtp7hhdrkn0rns8hj5mcmhx2umgkgj6j4f43284uzudcejgqkn9pdfgzxqaltqv9k2sh,14402184,14.402184,014c2e5fec8b2519fbd2cbf82d259f110deef0cb0faf768ed378e703de54de37732b9b45912d4aa9ac547af05c6e332402d3285a9408c0efd6
WRT,addr1qx68cs5wjv0f9ym36vv2qt2x94cq5fzkmemx0955gf9zwjlnp62pu8xrk6tasfavzq5ckcr253hgvcdex6m2s7rd6a4q2dpt4w,14400000,14.4,01b47c428e931e929371d318a02d462d700a2456de76679694424a274bf30e941e1cc3b697d827ac10298b606aa46e8661b936b6a8786dd76a
WRT,addr1qyfe2ngjlyas05zs20pvwdk5rdhsr8raa9u7nsnlu9hnvxc78pag6mw3p5ejum0x58cphqy0ew4spezjfcukah8zes4ssyt0ac,14339083,14.339083,0113954d12f93b07d05053c2c736d41b6f019c7de979e9c27fe16f361b1e387a8d6dd10d332e6de6a1f01b808fcbab00e4524e396edce2cc2b
WRT,addr1q8t7v62cwqe3hplhlfnmvtvffnd0jsgvvrp7f34r8vvvt5gw3x5mzpym4wec3fk7yazsag8avx7h53t9fvahhlzrahpqje0cs8,14317155,14.317155,01d7e6695870331b87f7fa67b62d894cdaf9410c60c3e4c6a33b18c5d10e89a9b1049babb388a6de27450ea0fd61bd7a45654b3b7bfc43edc2
WRT,addr1qx99qwcarfkrz49cdvj9czglrnedc0mnwehjn4rkl6g5wuhgqv8nshyzwwayxpzrql5gj76ptdm8egqymalrguzaupkscefv0v,14253704,14.253704,018a503b1d1a6c3154b86b245c091f1cf2dc3f73766f29d476fe914772e8030f385c8273ba43044307e8897b415b767ca004df7e34705de06d
WRT,addr1q979fq5wekajs5znc2p5hc5h0svy9dcjqf3zws7xmpa6r6sx77llksqhttn0c7w6y22l4au5fu2t9ew9zstxqt4xu82scvphj6,14244154,14.244154,017c54828ecdbb285053c2834be2977c1842b71202622743c6d87ba1ea06f7bffb40175ae6fc79da2295faf7944f14b2e5c51416602ea6e1d5
WRT,addr1q9hhaqkru92lq7e9egf9sk79w5khjnv9a75vmlmsac0d0r9hdhs53n7zlv02pj4yzmug42nprc3flkpmnak7gnu48w3s2rz62f,14227287,14.227287,016f7e82c3e155f07b25ca12585bc5752d794d85efa8cdff70ee1ed78cb76de148cfc2fb1ea0caa416f88aaa611e229fd83b9f6de44f953ba3
WRT,addr1q94z0gcp0w5yg3h8lgd33p0watc5w7jk28fxz2cf49kjt5rclxtke52ma3l87x9n7cah2hc70dxcazpdy7h3yru09cnqjtl54q,14227032,14.227032,016a27a3017ba84446e7fa1b1885eeeaf1477a5651d2612b09a96d25d078f9976cd15bec7e7f18b3f63b755f1e7b4d8e882d27af120f8f2e26
WRT,addr1qxxza28h9690dgvgeghsqnqymug0vn8ayp23w930ugtyj4elzs77ny4rfdw66trw43c3h28tpp7fqn947dplzxqj4jzqqj5hqr,14200000,14.2,018c2ea8f72e8af6a188ca2f004c04df10f64cfd205517162fe21649573f143de992a34b5dad2c6eac711ba8eb087c904cb5f343f11812ac84
WRT,addr1q8uqcj0vlpr65806vmsh4jz8u4lxd0lf4nvkhdald86x79cp4nqfugmx2jtfqj9av7euvr8mg63fp5qjscl7r92renlq89gz4p,14200000,14.2,01f80c49ecf847aa1dfa66e17ac847e57e66bfe9acd96bb7bf69f46f1701acc09e236654969048bd67b3c60cfb46a290d012863fe19543ccfe
WRT,addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0zk0gwcj9hrzr0trkalpra45xa8yuaf8z99h4y0rxlgv45zq3j52nv,14162595,14.162595,110237cc313756ebb5bcfc2728f7bdc6a8047b471220a305aa373b278acf43b122dc621bd63b77e11f6b4374e4e7527114b7a91e337d0cad04
WRT,addr1qycvvpl0jsw85xr8ygw25g8wh4zy64kf623z0dp0pjvxm20dhxg5kns80uguuddxy0752kg3ch8p5ckcuntungnvsluqedc2sl,14156345,14.156345,0130c607ef941c7a1867221caa20eebd444d56c9d2a227b42f0c986da9edb9914b4e077f11ce35a623fd455911c5ce1a62d8e4d7c9a26c87f8
WRT,addr1qyus00f5p3ul9xxvdv3hle8m5myhlfm5rdtvukzq6empt2du2qt6lhcl59emm7tyv2qa7yn4vxl9k824fagy9rvmku2sfx0cmy,14149474,14.149474,013907bd340c79f298cc6b237fe4fba6c97fa7741b56ce5840d67615a9bc5017afdf1fa173bdf9646281df127561be5b1d554f50428d9bb715
WRT,addr1q8r5nq3exrh0wqwzs6y45hf5z7du4gc7dq4sljypk38eh3jfrxc4xtj57u2y6heu40raxxrwrfzvhum4t6aee2kdq59saa004m,14143811,14.143811,01c749823930eef701c286895a5d34179bcaa31e682b0fc881b44f9bc64919b1532e54f7144d5f3cabc7d3186e1a44cbf3755ebb9caacd050b
WRT,addr1qxnfeyc6gpm4825k5d0hkyrd7wdpfea72ulkjsagwszwvtytrm6wy4458wgu7aydd07xlh8qy8mdayctzjvx5key5vuqnqu4rt,14133926,14.133926,01a69c931a407753aa96a35f7b106df39a14e7be573f6943a87404e62c8b1ef4e256b43b91cf748d6bfc6fdce021f6de930b14986a5b24a338
WRT,addr1q8uq6kjwhkz8w5h2at3lymn3hph93ffmp7clmq9ws9rylxuz3stmrhhjxn2aycae3usjte4hrxtk2lfzder2pw69uqxsj5wkd0,14128772,14.128772,01f80d5a4ebd847752eaeae3f26e71b86e58a53b0fb1fd80ae81464f9b828c17b1def234d5d263b98f2125e6b71997657d226e46a0bb45e00d
WRT,addr1q96tus6h8sqw6grrepmx6dsehjc3g9zvzccfdauwgdh9jnp9kx4k96sr5ne5thkg07g45r36qklhf5jhxuwr3nahqknq2phlv8,14106949,14.106949,0174be43573c00ed2063c8766d3619bcb114144c163096f78e436e594c25b1ab62ea03a4f345dec87f915a0e3a05bf74d257371c38cfb705a6
WRT,addr1q96xmvehsuhc463jz8cef2d30y3qgwkghx6d88vxwxl67663h8m5khalfrrqj8amga6wjjqxmyvq49ze5azw30se3pgs899gyg,14074892,14.074892,01746db337872f8aea3211f194a9b17922043ac8b9b4d39d8671bfaf6b51b9f74b5fbf48c6091fbb4774e94806d9180a9459a744e8be198851
WRT,addr1qy5y9urc03s75wclefs22asfxw7vgxavru4kzd62uuvmhz64lvnznurrxqllmxfcsckt665t2sf0yfc3rna5gskmvclqak7hsu,14044122,14.044122,012842f0787c61ea3b1fca60a5760933bcc41bac1f2b61374ae719bb8b55fb2629f063303ffd9938862cbd6a8b5412f227111cfb4442db663e
WRT,addr1qxr7zgdn9crsur56x5vgjdd4vf3s46wt2f03t3xkh9f2gxvasxt89g473h5fp7yyh9p8l6cr7m0rh6sgauldxzc7us3qrfumpe,14040893,14.040893,0187e121b32e070e0e9a35188935b562630ae9cb525f15c4d6b952a4199d819672a2be8de890f884b9427feb03f6de3bea08ef3ed30b1ee422
WRT,addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0z3zl5ksc92mx3a3rvnux64c6uscsfu927na65qdsqu5d4wsnq9g3h,14039151,14.039151,110237cc313756ebb5bcfc2728f7bdc6a8047b471220a305aa373b278a22fd2d0c155b347b11b27c36ab8d72188278557a7dd500d803946d5d
WRT,addr1q9k50h3valn7wvx4sevew0f6rx8zewf8s03xnfw6ce58acua5dqsxltqqd0per34zgrel9w9jw48pkkk5qpdywaymhqql93pe7,14037432,14.037432,016d47de2cefe7e730d58659973d3a198e2cb92783e269a5dac6687ee39da341037d60035e1c8e3512079f95c593aa70dad6a002d23ba4ddc0
WRT,addr1qxm4jjkttfdn4mmkgn8ffkm6gyj0lmdesc6vft9lxk4ch6ps8tz2m4zpssmprmh9s0xqly3hs6g5wuy2uml5chwwazwsqlzfc4,14010558,14.010558,01b7594acb5a5b3aef7644ce94db7a4124ffedb98634c4acbf35ab8be8303ac4add441843611eee583cc0f9237869147708ae6ff4c5dcee89d
WRT,addr1qyemj6azzdsdk7zmsjx6fzpglvw64h5mzp7kq2q3jg3eh26jq4m0hnwtx4cyuja6grdxxdze7pcq3znasg4k8z8nwlpqfgsp36,14008317,14.008317,0133b96ba21360db785b848da48828fb1daade9b107d60281192239bab520576fbcdcb35704e4bba40da633459f070088a7d822b6388f377c2
WRT,addr1q8nrtye2vlfaf802nfy0w7y02hrd5zsf0uahan5f4660s7s608kjn7lzls40tke9gwtw4jkmfm34c5f2m4uwv0j5qkyqtfz2vy,14000423,14.000423,01e635932a67d3d49dea9a48f7788f55c6da0a097f3b7ece89aeb4f87a1a79ed29fbe2fc2af5db254396eacadb4ee35c512add78e63e540588
WRT,addr1q962sfsk5nad3s3w5lmud0rucyddwsx6pyzp274ukx2ajta3jm3yg72s4c6gu93uzesr9zhwf0n44234awzrmd4ffslq2dn3rt,14000000,14.0,0174a82616a4fad8c22ea7f7c6bc7cc11ad740da0904157abcb195d92fb196e2447950ae348e163c1660328aee4be75aaa35eb843db6a94c3e
WRT,addr1q9uqswhg8yep775hz57qkwcuhwr2z5dx6c5wna5hfk9qwes3x738e6zdgkex3h8k9h0yj5plelmu0m84sj4k87xqm2xq8usmya,14000000,14.0,0178083ae839321f7a97153c0b3b1cbb86a151a6d628e9f6974d8a07661137a27ce84d45b268dcf62dde49503fcff7c7ecf584ab63f8c0da8c
WRT,addr1qy27vr5vjxnn70wyvgapxwcxlxyj20g4s8yrp60cgksrvd46y6j5c0x5tqdyayktnlwuc7nrd7fv83edfuent58ce9gsujft64,14000000,14.0,0115e60e8c91a73f3dc4623a133b06f989253d1581c830e9f845a03636ba26a54c3cd4581a4e92cb9fddcc7a636f92c3c72d4f3335d0f8c951
WRT,addr1q8r03jk6gs5g36plk93n440d4ywdme53463ldfmys9w2gl6met92s4503wdm075zyez7h3ljdn3kev53rw83zeku3wkskt67vd,14000000,14.0,01c6f8cada442888e83fb1633ad5eda91cdde691aea3f6a764815ca47f5bcacaa8568f8b9bb7fa822645ebc7f26ce36cb2911b8f1166dc8bad
WRT,addr1qx0q0vndvgmnfgzmyakhw9g5yp4slkpqyzw6qa6wwkujqy3h88rwshxrh9m96zz2d9r24srzq8wanueamemku7sdqc8sz73f4f,14000000,14.0,019e07b26d623734a05b276d771514206b0fd820209da0774e75b920123739c6e85cc3b9765d084a6946aac06201ddd9f33dde776e7a0d060f
WRT,addr1q9qjdtxa8ymuuxqfrsyva7r9grjs32yrjchtlletj6xsfflrzr27g03klu862usxqsru794d03gzkk8n86ta34n85z0sq6lzet,14000000,14.0,014126acdd3937ce18091c08cef86540e508a883962ebfff2b968d04a7e310d5e43e36ff0fa572060407cf16ad7c502b58f33e97d8d667a09f
WRT,addr1qyy8xtz63f0gcwk3u8husuzqyjx2923mv9az984gqrnpu3cax0d07eaxrnztcwqwp5avn6cuzkgfh7ntm2xsd5jj367qpgmluk,14000000,14.0,0108732c5a8a5e8c3ad1e1efc87040248ca2aa3b617a229ea800e61e471d33daff67a61cc4bc380e0d3ac9eb1c15909bfa6bda8d06d2528ebc
WRT,addr1qynxvltwaycfmqsta3m9d4jt3gn3lzh35z4dh3y3ajq0hdffh3mm94yf6p882ahgjpcjtjlcumdr6pretedj9fxgnyns2a2xqj,14000000,14.0,0126667d6ee9309d820bec7656d64b8a271f8af1a0aadbc491ec80fbb529bc77b2d489d04e7576e8907125cbf8e6da3d04795e5b22a4c89927
WRT,addr1q9lt02an74wrh8xepe6jhk3j562w0p3stukhl4m5yf0nswsfphape7svg4p5quapmsz7k92hejy2d9u6qxwd0kysa8tsedszue,14000000,14.0,017eb7abb3f55c3b9cd90e752bda32a694e786305f2d7fd774225f383a090dfa1cfa0c45434073a1dc05eb1557cc88a6979a019cd7d890e9d7
WRT,addr1qxladuvvgmysvqlat5dn4f0apfzvqatt9mctn42tzsrqxv5qcrfku3pe6xr546eyaz5tp6hp03lzawgnklmsnqw8ykdqgv9q7f,14000000,14.0,01bfd6f18c46c90603fd5d1b3aa5fd0a44c0756b2ef0b9d54b1406033280c0d36e4439d1874aeb24e8a8b0eae17c7e2eb913b7f70981c7259a
WRT,addr1q8w7nvg339nge879uz20rp8jsgcrf2ratlqs6e5r33lmakhtths84yq97t033yjc70glckfz0f9yuhfm8c9aalkhejrqg28f0g,14000000,14.0,01dde9b11189668c9fc5e094f184f2823034a87d5fc10d66838c7fbedaeb5de07a9005f2df189258f3d1fc59227a4a4e5d3b3e0bdefed7cc86
WRT,addr1q993mhj9f8sm7qp0eqahhvvgc73sjsskmu434a8es5g9uuhdc6650gq2tv9wn63y7csdf5cl0r0v7txrqkmyf7kc4kpqt93whn,14000000,14.0,014b1dde4549e1bf002fc83b7bb188c7a3094216df2b1af4f985105e72edc6b547a00a5b0ae9ea24f620d4d31f78decf2cc305b644fad8ad82
WRT,addr1qx6f0s6ku2efkaftvvp5h777gyrj7vljh4jdes6af9ca58ncr25hfas93jn0cv4c6nyqz6c6wuzm4xjzfcwqh0sm56fsvm5zwe,14000000,14.0,01b497c356e2b29b752b63034bfbde41072f33f2bd64dcc35d4971da1e781aa974f6058ca6fc32b8d4c8016b1a7705ba9a424e1c0bbe1ba693
WRT,addr1q9n8lea8j2eutpqu8ycvsv3wcfmsvcl5fqeakajzj5y94fz23wkf3jlj29vgfu9ny24ql8tm50zh0960wv3f4vvvjm2qw3w3dn,14000000,14.0,01667fe7a792b3c5841c3930c8322ec2770663f44833db764295085aa44a8bac98cbf2515884f0b322aa0f9d7ba3c577974f73229ab18c96d4
WRT,addr1q9z8fa4d9k2mph8djmsvxyccuj6n8au0dt3cyqggxhzrdc274edwtp2pjfzpvrwcl65w2lmrsxz2dgp74urngvrthesq9232mz,13994396,13.994396,014474f6ad2d95b0dced96e0c31318e4b533f78f6ae382010835c436e15eae5ae585419244160dd8fea8e57f638184a6a03eaf0734306bbe60
WRT,addr1q8k0rjc55jdtujqufyctuynyym0n5argy4ap99t4e4ymgx7nju38ew5xskmykr79zy8y2zxhq55q2u7w2f5uztc6ytfs33hyuc,13969619,13.969619,01ecf1cb14a49abe481c4930be126426df3a7468257a129575cd49b41bd397227cba8685b64b0fc5110e4508d705280573ce5269c12f1a22d3
WRT,addr1q9s82q8xzvlgfmw5p59vxnf5d8rd7a8duypqnl5jk3dw8na3qfnx7g7puvmk640suf4pjncryfl993nd9fg0049v9dsqpxpgx6,13962190,13.96219,01607500e6133e84edd40d0ac34d3469c6df74ede10209fe92b45ae3cfb102666f23c1e3376d55f0e26a194f03227e52c66d2a50f7d4ac2b60
WRT,addr1q8fuvkuju64fhhgdec28wg9c9pnkc2dymj0g9mhmpwld5hh54k5dkqvhfght2m3a55wxka9gue7p79fq5pa99yj6n4hqfkdpe3,13949328,13.949328,01d3c65b92e6aa9bdd0dce147720b828676c29a4dc9e82eefb0bbeda5ef4ada8db01974a2eb56e3da51c6b74a8e67c1f1520a07a52925a9d6e
WRT,addr1q8u76wnxj0a7rfs6z6uxdf52launskgej6ujgcdr3yvfyule96g87daxvhnu8xxx8k4xzya5vm5qlwcr7lp9ggkuy8jsmjhp9m,13913967,13.913967,01f9ed3a6693fbe1a61a16b866a68aff7938591996b92461a389189273f92e907f37a665e7c398c63daa6113b466e80fbb03f7c25422dc21e5
WRT,addr1q872yvvk72yv2ly4h2ctlzkec03mwf785eq7uly9mrm6k63q0ssd582cdkp854l7vvdzqgvcm8dat62t30d8f97h2t2smpadgg,13900000,13.9,01fca23196f288c57c95bab0bf8ad9c3e3b727c7a641ee7c85d8f7ab6a207c20da1d586d827a57fe631a202198d9dbd5e94b8bda7497d752d5
WRT,addr1q9al99smd3gyx3j0d2cdmhzstu9hl65rgsaxpcsuanwhtu4cd6alx2swx6mtxhxyx0sr9fvetefm9jcjcxvnngju8pgs4rzjlr,13897802,13.897802,017bf2961b6c5043464f6ab0dddc505f0b7fea83443a60e21cecdd75f2b86ebbf32a0e36b6b35cc433e032a5995e53b2cb12c19939a25c3851
WRT,addr1qx6e65akajh35lgnfst7h8zfvhze60ekqlexqgm2dmrulq6s2qmxl69lxduwyce9f7w4zu3shk83n5pawe3058kyyntqxu5m9s,13866022,13.866022,01b59d53b6ecaf1a7d134c17eb9c4965c59d3f3607f260236a6ec7cf835050366fe8bf3378e263254f9d517230bd8f19d03d7662fa1ec424d6
WRT,addr1q9qp93lefj99a0f5cuhzzmhhc4278gng5jqdwe25zqxhwdqqryaw6cvrmagnwhns88erhzzpjns5pt76zhydkjnr2hsqjh9nla,13800105,13.800105,014012c7f94c8a5ebd34c72e216ef7c555e3a268a480d76554100d773400193aed6183df51375e7039f23b884194e140afda15c8db4a6355e0
WRT,addr1q89rnusztu97y6tvsu4ff38956qzj06drvmkh2kuhu9ezul48cs5nugyf2jtgey7gx7mrh8gvd275tzxkts0syj534lsg0gns6,13800038,13.800038,01ca39f2025f0be2696c872a94c4e5a680293f4d1b376baadcbf0b9173f53e2149f1044aa4b4649e41bdb1dce86355ea2c46b2e0f812548d7f
WRT,addr1qxv0uq3jcmerpv423nsvfgaus75ufqycpg8uzu0zzz9h2xjmngjyljxfth2zseenhld24w2sxgt2x9t5v3qnutu2nyysk8hqhp,13800000,13.8,0198fe0232c6f230b2aa8ce0c4a3bc87a9c480980a0fc171e2108b751a5b9a244fc8c95dd4286733bfdaaab9503216a3157464413e2f8a9909
WRT,addr1qyg4t594p0xysamqrjp2skmga74v9sfh9kdfxxygga9mm5rlsrfehn0d5awzcfhm56j4xrhnuuvd92arshsnyz9gpwhs63s5ex,13766798,13.766798,011155d0b50bcc4877601c82a85b68efaac2c1372d9a931888474bbdd07f80d39bcdeda75c2c26fba6a5530ef3e718d2aba385e13208a80baf
WRT,addr1qxl5rvwlq5c66zlkjmflmy5jlvmaxuqccul9jsa57h3qdrxyedhe8h0g5prpv7qslnmazhdyyaenay7sw74yhfed8ulsu9u9ze,13746461,13.746461,01bf41b1df0531ad0bf696d3fd9292fb37d37018c73e5943b4f5e2068cc4cb6f93dde8a046167810fcf7d15da427733e93d077aa4ba72d3f3f
WRT,addr1q8qpalpzuvjdpeg78fcz84l8dys7rxu9ayys23dysfydc4nj0vqtkyxdlp5uuh6vl5fvexvudcr9wctvhhkptr6jwtcszqvg9r,13608012,13.608012,01c01efc22e324d0e51e3a7023d7e76921e19b85e9090545a48248dc56727b00bb10cdf869ce5f4cfd12cc999c6e0657616cbdec158f5272f1
WRT,addr1qxtklulrttfl7dcmpq8025rv238g05fggl52e065zy9p7kxqlyeamgwsjgmdt6c3s8m30wfec95yw2e3wtclgxj6k39qzuugul,13583849,13.583849,01976ff3e35ad3ff371b080ef5506c544e87d12847e8acbf54110a1f58c0f933dda1d09236d5eb1181f717b939c168472b3172f1f41a5ab44a
WRT,addr1q8w67u55agsl6hcn0xh20cahqqc5efz26ydaldh22kxpp2xahseglk0n22f0p76mr7drw305q0qfxw86gq8ym0wpnfgqdphsas,13574758,13.574758,01ddaf7294ea21fd5f1379aea7e3b700314ca44ad11bdfb6ea558c10a8ddbc328fd9f35292f0fb5b1f9a3745f403c09338fa400e4dbdc19a50
WRT,addr1q9xzkg9tz6qqd6cs8sw7rlmvrutprkuwk78zd950d33hqmueq70jukcfremhwc94mk489vnn7ehcg7dvtyjnucr4fsrsszn3lt,13564750,13.56475,014c2b20ab168006eb103c1de1ff6c1f1611db8eb78e26968f6c63706f99079f2e5b091e777760b5ddaa72b273f66f8479ac59253e60754c07
WRT,addr1qy7du6actxdzntzywnwx3vqw7q9l0jt2hetx4ue3eake2dny3k05qng58m75glm04ymrle0sg7qyl5fjlhq2qr78wlnqvphrj5,13543785,13.543785,013cde6bb8599a29ac4474dc68b00ef00bf7c96abe566af331cf6d9536648d9f404d143efd447f6fa9363fe5f047804fd132fdc0a00fc777e6
WRT,addr1qx55h23ggmhht9324ggde8gvmg282tfj43c0thkett0ddzmnqhxlzx5905urr8j0yt82vjsdjc5gfmd6pjmyh3ruwe3s45czcp,13539677,13.539677,01a94baa2846ef75962aaa10dc9d0cda14752d32ac70f5ded95aded68b7305cdf11a857d38319e4f22cea64a0d962884edba0cb64bc47c7663
WRT,addr1qxh5ypfnsmjmylljd5r8v44s3a3dx6l2482lgjjtde4vf6489ng3jhdyvxa2re8tpqyh69ndsjzj7sc9k3au340y4sfscshhdm,13536995,13.536995,01af42053386e5b27ff26d067656b08f62d36beaa9d5f44a4b6e6ac4eaa72cd1195da461baa1e4eb08097d166d84852f4305b47bc8d5e4ac13
WRT,addr1q80surnk5ay8awy39tdcjkat98ucvz02kzta389rnv3gtk4sawp3cgpa7jhzjynn9y25s2cqy4nshjcgzx4tahkaq2hsjauyad,13515168,13.515168,01df0e0e76a7487eb8912adb895bab29f98609eab097d89ca39b2285dab0eb831c203df4ae2912732915482b0025670bcb0811aabededd02af
WRT,addr1qyzszytz0y7nns6fydvcsw4tcjzrlj653pp76se5484de2ha2j2se84vmg3h5etuam9kw6z7v3weedd4jfn4cn83g4hss76g86,13515168,13.515168,0105011162793d39c3492359883aabc4843fcb548843ed4334a9eadcaafd54950c9eacda237a657ceecb67685e645d9cb5b592675c4cf1456f
WRT,addr1qxv0w2zgj0qy48ckffm7jeth3jqcrsc06t8nn9q3yra7ttuum3wjae6vwye6wg96a7w59kk7wgranngvady9zhwwr6tsu8l7wu,13500183,13.500183,0198f7284893c04a9f164a77e965778c8181c30fd2cf39941120fbe5af9cdc5d2ee74c7133a720baef9d42dade7207d9cd0ceb48515dce1e97
WRT,addr1qys2z7vt2s8lv4yn4x93gp72xddnty4f0z38j4t84qye6aqmunqflg3xl2yh8asveq6lru8n9lxseegq89zx45tcuesqt24llf,13500051,13.500051,0120a1798b540ff65493a98b1407ca335b3592a978a2795567a8099d741be4c09fa226fa8973f60cc835f1f0f32fcd0ce50039446ad178e660
WRT,addr1q8atgcv7l533pfpqts8huu3em4zz22hatjjwk497leaaw8tpwgyh3v8arpeq33k57ehv0y78ymunw08dd3uq87gul3dsgf442k,13500008,13.500008,01fab4619efd2310a4205c0f7e7239dd44252afd5ca4eb54befe7bd71d61720978b0fd187208c6d4f66ec793c726f9373ced6c7803f91cfc5b
WRT,addr1qxgxnzm99s46j5wtxh00x9h3rum9p380q03cyn3v8x2eczpj652maf8c7m5kv673jzkymvjyurs2japlg5r5kluzk4lspfacnj,13500000,13.5,0190698b652c2ba951cb35def316f11f3650c4ef03e3824e2c39959c0832d515bea4f8f6e9666bd190ac4db244e0e0a9743f45074b7f82b57f
WRT,addr1q9fafxs5z7scjanqxt4mjhhc8ukqlryhmjwc3x2ldnrg6se60735tz76w4zna767sqdntegdtzdftp28duzjhjmwtqcq2nhj4g,13500000,13.5,0153d49a1417a189766032ebb95ef83f2c0f8c97dc9d88995f6cc68d433a7fa3458bda75453efb5e801b35e50d589a9585476f052bcb6e5830
WRT,addr1q9thm40m6a5v2uwr8xeymx49vy2cku43xg6l7unm6admrj5s62c37l93p5kldlp932kjplazg0ancamlgshrwr2rfflq082l92,13500000,13.5,01577dd5fbd768c571c339b24d9aa561158b72b13235ff727bd75bb1ca90d2b11f7cb10d2df6fc258aad20ffa243fb3c777f442e370d434a7e
WRT,addr1qym5nd59m20rdppp5n72wl683edytcyuqyu8yf2jyrultnk0xfxmn39mcyp6nwn8yd7wmt0efwfle3r5uagpzg3epems58k34d,13500000,13.5,013749b685da9e368421a4fca77f478e5a45e09c013872255220f9f5cecf324db9c4bbc103a9ba67237cedadf94b93fcc474e7501122390e77
WRT,addr1q8cnj4srtvadq8mv7zyksfdl6drhxjanfxh8u560ma4yc755rvcpca4e0xm20fy8yegtqy9sccl8paagfhkkmwceewqs2wuh4q,13500000,13.5,01f13956035b3ad01f6cf0896825bfd347734bb349ae7e534fdf6a4c7a941b301c76b979b6a7a4872650b010b0c63e70f7a84ded6dbb19cb81
WRT,addr1q8uepzt96t7q63w2ztddnmngfp70h9gt8dsp0rjd9dsktgekvnpsd0cu6dadsfrgp7s5dydnexlgwejcxd0w5vhkrnpq02380k,13500000,13.5,01f9908965d2fc0d45ca12dad9ee68487cfb950b3b60178e4d2b6165a33664c306bf1cd37ad824680fa14691b3c9be876658335eea32f61cc2
WRT,addr1qyrn8jz5knwwxr5v5gcxnsyj0djwyuva5e6cpylhej9dy9cxpvyr8ymnem665ccdzdm4s2nhn77hku7405qppv957zfsyl4jq9,13500000,13.5,010733c854b4dce30e8ca23069c0927b64e2719da6758093f7cc8ad217060b08339373cef5aa630d1377582a779fbd7b73d57d0010b0b4f093
WRT,addr1qxd2d2gcrdauyttxwz9y6ljqqetrtmzsafmj6367t736yvnvrz7lm9ulhert20n5j469kk9sldfd3qvr3692ssrlxfdq8pjfpq,13497246,13.497246,019aa6a9181b7bc22d66708a4d7e40065635ec50ea772d475e5fa3a2326c18bdfd979fbe46b53e7495745b58b0fb52d881838e8aa8407f325a
WRT,addr1q8k5nkddh5r9jg5shxskqv3ht44hn4xlwcx26rvme224tlzpn8mxk9kwn66cf8kev3el4nsztvhfhj7lrc6j44pk9xqsafxu96,13483152,13.483152,01ed49d9adbd06592290b9a16032375d6b79d4df760cad0d9bca9555fc4199f66b16ce9eb5849ed96473face025b2e9bcbdf1e352ad4362981
WRT,addr1qyqn4jh4g2ph0q3m03fle4ppun3nhuwu0z8puwswmj526mxsl74slsyj5dy03lk4fafkrkwvzz0kc5vhtfz8vvrkqnwq9du9hc,13464709,13.464709,01013acaf5428377823b7c53fcd421e4e33bf1dc788e1e3a0edca8ad6cd0ffab0fc092a348f8fed54f5361d9cc109f6c51975a4476307604dc
WRT,addr1qy0u9ng9qpnpu2e8uukmm9scrnzsrc9zx5vtgrt8uhz9hzgrrj5dl25mzvrs8h23kj47m8ckp47709yjw36sp4ssf4ys3a47yd,13428191,13.428191,011fc2cd0500661e2b27e72dbd96181cc501e0a23518b40d67e5c45b89031ca8dfaa9b130703dd51b4abed9f160d7de79492747500d6104d49
